id,inmate_id,location_id,date
50140,2012-1017124,31,2013-03-20
50141,2012-0826104,12,2013-03-01
50142,2013-0108121,99,2013-02-11
50143,2012-0406103,15,2013-03-06
50144,2013-0108131,6,2013-02-11
50145,2012-0731067,72,2013-03-12
50146,2013-0107139,25,2013-02-25
50147,2013-0206145,132,2013-02-14
50148,2013-0129061,25,2013-02-25
50149,2012-1108122,12,2013-03-07
50150,2013-0206119,41,2013-02-27
50151,2012-0901214,87,2013-03-11
50152,2013-0115183,32,2013-02-26
50153,2013-0206086,30,2013-02-28
50154,2012-0627053,38,2013-03-07
50155,2012-0502083,23,2013-03-20
50156,2012-0618110,72,2013-02-27
50157,2013-0206092,431,2013-02-08
50158,2012-0718158,31,2013-02-28
50159,2013-0206067,41,2013-02-28
50160,2012-0922159,35,2013-03-12
50161,2013-0203067,23,2013-02-11
50162,2012-1211065,38,2013-02-19
50163,2012-1116200,49,2013-02-14
50164,2013-0206127,41,2013-02-26
50165,2013-0110121,81,2013-02-26
50166,2013-0119149,25,2013-02-25
50167,2012-1221096,11,2013-03-07
50168,2011-0920059,35,2013-03-05
50169,2012-1229123,48,2013-03-12
50170,2013-0130097,25,2013-02-25
50171,2013-0206025,251,2013-02-14
50172,2012-0212084,46,2013-02-28
50173,2013-0206171,51,2013-02-21
50174,2012-1024068,31,2013-02-19
50175,2013-0206084,114,2013-02-13
50176,2012-0721064,15,2013-03-07
50177,2013-0206013,89,2013-02-20
50178,2012-0818064,112,2013-03-07
50179,2013-0205215,112,2013-03-01
50180,2013-0205091,121,2013-03-08
50181,2013-0203040,320,2013-02-13
50182,2012-0719078,74,2013-03-06
50183,2012-0708080,102,2013-04-04
50184,2013-0123107,899,2013-02-14
50185,2012-0524101,99,2013-03-21
50186,2013-0206140,90,2013-02-13
50187,2012-1014053,15,2013-03-13
50188,2011-1202164,83,2013-04-03
50189,2013-0131117,107,2013-02-27
50190,2012-0407010,48,2013-03-12
50191,2013-0206032,89,2013-02-08
50192,2010-0322194,72,2013-02-08
50193,2013-0205216,38,2013-02-21
50194,2011-0331044,25,2013-02-20
50195,2013-0130146,860,2013-02-13
50196,2012-0905167,361,2013-04-10
50197,2012-0410035,45,2013-02-14
50198,2013-0206175,1661,2013-02-21
50199,2013-0206018,247,2013-03-07
50200,2013-0206066,57,2013-02-26
50201,2012-0826216,112,2013-03-08
50202,2012-0830163,31,2013-03-12
50203,2013-0203007,228,2013-02-14
50204,2011-0726030,140,2013-03-06
50205,2013-0129058,25,2013-02-25
50206,2013-0206184,44,2013-03-27
50207,2013-0206195,60,2013-02-25
50208,2013-0206133,10,2013-02-13
50209,2013-0206134,10,2013-02-13
50210,2013-0203035,71,2013-02-14
50211,2012-0911031,115,2013-03-06
50212,2013-0206089,30,2013-02-11
50213,2012-1126023,162,2013-02-27
50214,2010-1003072,25,2013-02-25
50215,2013-0206053,57,2013-02-28
50216,2012-1120053,58,2013-03-05
50217,2013-0206126,28,2013-02-07
50218,2012-0821176,15,2013-03-01
50219,2013-0131063,57,2013-02-28
50220,2013-0114159,32,2013-02-26
50221,2011-0825174,123,2013-02-07
50222,2013-0118144,25,2013-02-25
50223,2012-0524102,170,2013-02-20
50224,2011-1230058,58,2013-02-07
50225,2012-0812108,47,2013-02-28
50226,2012-0831038,46,2013-02-15
50227,2013-0104020,112,2013-02-14
50228,2013-0205104,127,2013-02-11
50229,2012-0504101,80,2013-03-08
50230,2012-0824241,27,2013-03-28
50231,2013-0110124,25,2013-02-25
50232,2012-0718068,1,2013-02-19
50233,2013-0206006,53,2013-02-20
50234,2013-0206121,69,2013-02-28
50235,2011-0718118,35,2013-03-14
50236,2013-0206076,2,2013-02-07
50237,2012-1223082,32,2013-03-12
50238,2012-1224082,99,2013-02-11
50239,2012-1211142,115,2013-03-11
50240,2013-0105198,47,2013-02-15
50241,2012-0708057,76,2013-03-07
50242,2013-0108089,112,2013-02-11
50243,2013-0131141,57,2013-02-19
50244,2013-0206088,41,2013-02-27
50245,2013-0205089,103,2013-03-07
50246,2012-1201040,482,2013-02-14
50247,2013-0110044,45,2013-03-06
50248,2013-0110151,25,2013-02-20
50249,2012-1221082,68,2013-02-07
50250,2013-0114074,69,2013-02-11
50251,2013-0204095,3,2013-02-21
50252,2012-1205118,1,2013-03-01
50253,2012-0805031,140,2013-03-19
50254,2012-1203119,37,2013-03-05
50255,2013-0206100,29,2013-02-11
50256,2012-1122158,5,2013-06-13
50257,2012-0321074,72,2013-02-19
50258,2012-1224028,46,2013-03-06
50259,2013-0203139,348,2013-02-14
50260,2010-1209004,74,2013-03-20
50261,2012-1224115,102,2013-03-25
50262,2009-0045364,74,2013-03-11
50263,2013-0116097,81,2013-02-08
50264,2012-1022142,112,2013-03-14
50265,2013-0110119,194,2013-02-27
50266,2013-0106057,77,2013-02-25
50267,2013-0202136,69,2013-02-08
50268,2011-0929133,47,2013-03-13
50269,2013-0109155,81,2013-02-19
50270,2013-0206107,57,2013-02-27
50271,2013-0206077,28,2013-02-08
50272,2012-0828104,2,2013-03-11
50273,2012-0610085,73,2013-02-22
50274,2012-1226018,112,2013-03-15
50275,2013-0131078,107,2013-02-27
50276,2013-0126096,1310,2013-02-21
50277,2008-0058134,139,2013-03-14
50278,2013-0206155,62,2013-02-14
50279,2008-0005820,32,2013-02-13
50280,2010-1205110,55,2013-04-02
50281,2013-0129135,194,2013-02-20
50282,2013-0131082,107,2013-02-27
50283,2013-0124001,38,2013-02-28
50284,2010-0108216,139,2013-02-21
50285,2013-0201140,276,2013-02-14
50286,2013-0205133,763,2013-02-19
50287,2013-0205146,41,2013-02-13
50288,2009-0012286,140,2013-02-07
50289,2012-1108113,12,2013-03-13
50290,2013-0125221,1653,2013-02-13
50291,2013-0206146,132,2013-02-07
50292,2013-0206027,226,2013-02-07
50293,2012-0705189,59,2013-03-13
50294,2009-1115126,83,2013-03-21
50295,2013-0203039,71,2013-02-14
50296,2013-0116100,81,2013-02-27
50297,2012-0214108,12,2013-03-18
50298,2013-0131165,107,2013-02-27
50299,2013-0205128,2,2013-03-08
50300,2013-0206167,309,2013-02-14
50301,2012-0516121,52,2013-03-11
50302,2012-0519058,885,2013-02-27
50303,2013-0206046,30,2013-02-13
50304,2012-1116272,6,2013-02-19
50305,2012-0830126,74,2013-04-02
50306,2013-0205118,11,2013-02-07
50307,2012-0602145,91,2013-03-12
50308,2013-0118122,108,2013-02-14
50309,2011-0824238,32,2013-03-21
50310,2013-0206169,71,2013-02-14
50311,2012-0616077,39,2013-02-13
50312,2012-0811126,52,2013-03-06
50313,2012-1110142,91,2013-02-26
50314,2012-0829105,91,2013-02-07
50315,2013-0206059,57,2013-02-28
50316,2013-0206045,30,2013-02-26
50317,2012-0711169,44,2013-03-05
50318,2012-0316161,38,2013-02-19
50319,2012-1107079,792,2013-02-13
50320,2012-0908187,34,2013-02-26
50321,2013-0206012,62,2013-02-14
50322,2011-0929098,6,2013-03-08
50323,2013-0111072,192,2013-02-14
50324,2013-0131057,194,2013-02-27
50325,2012-0525100,15,2013-02-07
50326,2012-0905062,29,2013-03-12
50327,2012-0904145,47,2013-02-28
50328,2012-1218004,867,2013-02-07
50329,2013-0107112,72,2013-02-20
50330,2013-0206074,41,2013-02-11
50331,2013-0206040,82,2013-03-05
50332,2013-0201260,34,2013-02-13
50333,2013-0130061,112,2013-03-12
50334,2013-0206047,112,2013-02-08
50335,2012-0718234,3,2013-02-21
50336,2013-0205137,17,2013-02-27
50337,2013-0206109,57,2013-02-26
50338,2013-0119219,51,2013-03-11
50339,2012-1013089,47,2013-02-26
50340,2013-0206099,276,2013-02-13
50341,2013-0107097,276,2013-02-20
50342,2013-0131136,30,2013-02-25
50343,2012-0921021,98,2013-02-15
50344,2009-0037984,139,2013-02-19
50345,2013-0109227,37,2013-02-13
50346,2013-0206192,431,2013-02-07
50347,2013-0118152,46,2013-03-18
50348,2013-0206159,82,2013-02-07
50349,2013-0119179,743,2013-02-20
50350,2013-0206003,62,2013-02-14
50351,2013-0115138,103,2013-03-05
50352,2012-0523077,31,2013-03-01
50353,2013-0124198,45,2013-02-27
50354,2013-0129095,25,2013-02-25
50355,2010-0922126,123,2013-02-14
50356,2013-0203075,348,2013-02-14
50357,2012-1230031,681,2013-02-07
50358,2013-0118101,1,2013-02-22
50359,2013-0127192,25,2013-02-25
50360,2013-0201201,31,2013-02-07
50361,2013-0114034,159,2013-02-26
50362,2012-1113098,102,2013-02-08
50363,2013-0205112,427,2013-02-07
50364,2012-1204027,83,2013-03-19
50365,2012-1217075,31,2013-02-20
50366,2013-0201230,51,2013-02-13
50367,2013-0206128,31,2013-02-11
50368,2012-0217234,72,2013-02-13
50369,2013-0129096,25,2013-02-25
50370,2013-0117062,126,2013-02-07
50371,2013-0206098,114,2013-02-13
50372,2013-0130053,25,2013-02-25
50373,2012-0823087,2,2013-03-06
50374,2012-1127183,83,2013-03-21
50375,2012-1024041,115,2013-02-21
50376,2012-0918128,12,2013-02-26
50377,2013-0116119,81,2013-02-27
50378,2012-0308139,1662,2013-02-14
50379,2012-1217143,25,2013-02-26
50380,2013-0130083,41,2013-02-19
50381,2013-0206070,57,2013-02-27
50382,2013-0206043,199,2013-02-26
50383,2011-0626131,58,2013-03-05
50384,2012-1224125,159,2013-03-19
50385,2013-0109052,1209,2013-02-07
50386,2012-0407104,31,2013-02-11
50387,2013-0206201,51,2013-02-08
50388,2013-0109185,73,2013-02-28
50389,2013-0203095,71,2013-02-14
50390,2012-1023173,82,2013-02-07
50391,2013-0206190,169,2013-02-07
50392,2013-0205065,2,2013-02-13
50393,2013-0108113,47,2013-03-05
50394,2013-0130133,102,2013-02-14
50395,2013-0206104,30,2013-02-27
50396,2013-0110164,25,2013-03-01
50397,2013-0123161,214,2013-02-14
50398,2013-0119096,57,2013-02-14
50399,2011-0418062,56,2013-02-28
50400,2011-1211142,12,2013-03-12
50401,2012-1115209,32,2013-03-19
50402,2012-0316090,126,2013-02-26
50403,2011-0713137,23,2013-03-12
50404,2012-0801176,123,2013-02-21
50405,2012-0927100,140,2013-03-11
50406,2013-0111226,119,2013-02-21
50407,2013-0205098,1663,2013-02-13
50408,2013-0128009,51,2013-02-26
50409,2013-0206168,156,2013-02-08
50410,2012-0917031,98,2013-03-18
50411,2013-0206082,770,2013-02-08
50412,2013-0204089,121,2013-02-27
50413,2013-0206147,132,2013-02-14
50414,2012-0613113,12,2013-03-01
50415,2012-1025205,28,2013-03-19
50416,2013-0205150,251,2013-02-13
50417,2012-0729105,48,2013-02-19
50418,2013-0107120,37,2013-03-06
50419,2012-0521062,29,2013-03-12
50420,2012-0808192,1236,2013-02-11
50421,2013-0206112,30,2013-02-27
50422,2013-0115173,87,2013-03-20
50423,2013-0110089,214,2013-02-14
50424,2012-0902194,12,2013-03-11
50425,2013-0116004,29,2013-03-12
50426,2010-0920047,59,2013-02-25
50427,2012-1014194,68,2013-02-21
50428,2013-0206176,708,2013-02-19
50429,2013-0206028,156,2013-02-14
50430,2012-0807078,31,2013-02-07
50431,2013-0107129,46,2013-02-20
50432,2012-1217128,37,2013-03-06
50433,2011-1027140,52,2013-02-26
50434,2013-0206120,46,2013-02-13
50435,2011-0826163,72,2013-03-11
50436,2012-0817141,31,2013-03-06
50437,2012-1031038,617,2013-02-26
50438,2013-0206051,68,2013-02-08
50439,2012-1211087,192,2013-02-14
50440,2013-0131051,81,2013-02-27
50441,2013-0206181,770,2013-02-22
50442,2012-1202049,25,2013-02-20
50443,2012-1006213,45,2013-03-06
50444,2012-1222118,247,2013-02-20
50445,2008-0044541,37,2013-03-27
50446,2013-0202187,320,2013-02-20
50447,2012-0617165,27,2013-03-13
50448,2013-0206152,41,2013-02-20
50449,2012-1120159,25,2013-03-13
50450,2013-0206068,28,2013-04-05
50451,2013-0206075,69,2013-02-13
50452,2012-1205079,27,2013-03-12
50453,2013-0131080,107,2013-02-27
50454,2011-0808130,31,2013-03-19
50455,2013-0115070,75,2013-02-08
50456,2013-0206173,708,2013-02-19
50457,2012-1113072,102,2013-02-08
50458,2012-0914191,55,2013-03-13
50459,2013-0123150,90,2013-02-13
50460,2012-1001067,7,2013-02-26
50461,2013-0109095,1,2013-02-20
50462,2013-0206200,51,2013-02-07
50463,2013-0204078,3,2013-02-19
50464,2013-0204029,7,2013-02-07
50465,2012-0813110,35,2013-03-06
50466,2013-0203003,71,2013-02-07
50467,2012-0820040,140,2013-03-11
50468,2012-1217052,46,2013-02-25
50469,2013-0110110,107,2013-02-22
50470,2013-0111142,25,2013-02-25
50471,2012-0322183,99,2013-03-12
50472,2013-0206123,69,2013-02-13
50473,2013-0206052,83,2013-03-21
50474,2013-0206132,29,2013-02-08
50475,2013-0206009,22,2013-02-20
50476,2012-0109114,83,2013-04-02
50477,2012-1205211,140,2013-02-13
50478,2011-0830231,115,2013-02-28
50479,2013-0126061,860,2013-02-13
50480,2012-1129040,715,2013-02-19
50481,2013-0115103,126,2013-02-27
50482,2012-0807178,4,2013-02-28
50483,2012-0420194,31,2013-03-19
50484,2009-1221182,60,2013-05-06
50485,2013-0206196,10,2013-02-20
50486,2013-0205131,17,2013-02-22
50487,2012-1224118,87,2013-03-01
50488,2013-0115136,25,2013-02-20
50489,2012-0714087,99,2013-03-13
50490,2013-0117107,193,2013-02-20
50491,2013-0131110,276,2013-02-15
50492,2012-1015192,23,2013-03-12
50493,2013-0206197,112,2013-03-08
50494,2013-0206039,165,2013-02-20
50495,2013-0206094,179,2013-02-13
50496,2013-0203057,138,2013-02-13
50497,2013-0116147,57,2013-02-08
50498,2013-0125167,1256,2013-02-08
50499,2013-0130093,100,2013-02-21
50500,2012-0316093,47,2013-02-07
50501,2013-0203042,1209,2013-02-13
50502,2013-0202190,71,2013-02-13
50503,2013-0131070,194,2013-02-14
50504,2013-0206144,34,2013-02-25
50505,2012-0926033,68,2013-02-28
50506,2013-0201231,51,2013-02-22
50507,2013-0206041,17,2013-02-19
50508,2012-0511098,28,2013-03-19
50509,2012-1205184,115,2013-02-14
50510,2012-0829246,32,2013-03-20
50511,2012-1206076,80,2013-03-13
50512,2013-0206056,46,2013-02-13
50513,2012-1119131,1412,2013-02-21
50514,2012-1214029,77,2013-03-11
50515,2012-0826070,87,2013-03-11
50516,2012-0512192,540,2013-02-11
50517,2009-1107003,52,2013-02-21
50518,2011-0408062,34,2013-03-20
50519,2013-0118102,194,2013-02-27
50520,2013-0114049,194,2013-02-27
50521,2012-0829063,39,2013-03-13
50522,2012-1109032,39,2013-03-05
50523,2013-0201088,194,2013-02-27
50524,2013-0201262,34,2013-02-25
50525,2013-0128087,57,2013-02-20
50526,2013-0107138,121,2013-02-08
50527,2013-0119160,2,2013-03-12
50528,2013-0128071,25,2013-02-25
50529,2012-0823028,35,2013-03-14
50530,2012-1007141,102,2013-03-01
50531,2012-0512196,72,2013-02-26
50532,2013-0131093,69,2013-02-28
50533,2012-0713130,20,2013-03-12
50534,2012-1104060,34,2013-03-20
50535,2013-0206117,30,2013-02-26
50536,2013-0205081,657,2013-02-13
50537,2012-1106146,52,2013-03-19
50538,2013-0206185,87,2013-02-15
50539,2012-0105104,34,2013-02-22
50540,2012-0218084,20,2013-03-05
50541,2012-0519138,74,2013-02-20
50542,2013-0201148,783,2013-02-11
50543,2012-0703100,182,2013-02-26
50544,2013-0129086,720,2013-02-25
50545,2013-0128135,17,2013-02-22
50546,2013-0206057,62,2013-03-08
50547,2013-0103130,25,2013-02-07
50548,2012-1010132,11,2013-03-28
50549,2012-0706166,140,2013-03-05
50550,2013-0114017,51,2013-02-25
50551,2012-0701126,132,2013-02-14
50552,2012-0817091,37,2013-02-27
50553,2012-0124199,45,2013-02-11
50554,2012-1229138,25,2013-03-14
50555,2013-0129111,25,2013-03-06
50556,2012-0403143,15,2013-02-13
50557,2012-0830118,83,2013-02-26
50558,2013-0128105,10,2013-02-13
50559,2013-0203058,41,2013-02-20
50560,2012-0818055,1278,2013-02-14
50561,2012-0810140,4,2013-03-14
50562,2012-0205150,80,2013-02-26
50563,2013-0116131,25,2013-02-25
50564,2012-0801204,896,2013-03-07
50565,2012-1214045,35,2013-03-20
50566,2013-0201027,17,2013-02-22
50567,2013-0206161,80,2013-03-06
50568,2013-0130074,57,2013-02-19
50569,2012-1220064,25,2013-03-06
50570,2012-0914075,99,2013-03-13
50571,2012-0916135,34,2013-03-11
50572,2012-0208217,1,2013-02-21
50573,2013-0131229,56,2013-02-20
50574,2011-0110171,25,2013-02-21
50575,2012-0308140,15,2013-03-07
50576,2013-0108130,25,2013-02-21
50577,2013-0206010,138,2013-02-20
50578,2013-0107060,34,2013-02-21
50579,2013-0206064,179,2013-02-14
50580,2011-1003175,74,2013-04-03
50581,2012-1112076,99,2013-03-13
50582,2012-0731046,72,2013-03-11
50583,2012-1219097,15,2013-02-13
50584,2013-0206116,41,2013-02-13
50585,2012-0927227,80,2013-03-01
50586,2012-1222069,98,2013-02-27
50587,2013-0117073,81,2013-02-21
50588,2013-0111088,25,2013-02-20
50589,2011-0828164,31,2013-03-08
50590,2012-1006079,90,2013-02-28
50591,2012-1205208,90,2013-02-08
50592,2012-1218075,83,2013-02-11
50593,2011-1214110,123,2013-02-08
50594,2012-1018029,98,2013-02-13
50595,2012-1224130,7,2013-03-21
50596,2012-1125077,102,2013-03-13
50597,2010-0506151,25,2013-02-11
50598,2012-1115140,38,2013-03-07
50599,2012-1201073,56,2013-03-07
50600,2012-1203057,140,2013-03-01
50601,2012-0913128,99,2013-03-13
50602,2013-0117155,107,2013-02-26
50603,2013-0205140,191,2013-02-19
50604,2013-0206154,974,2013-02-08
50605,2013-0206097,57,2013-02-28
50606,2007-0076179,28,2013-02-19
50607,2012-0830203,98,2013-03-18
50608,2012-1107071,35,2013-04-03
50609,2011-0415250,60,2013-02-28
50610,2013-0201038,17,2013-03-06
50611,2013-0206187,79,2013-02-20
50612,2013-0117079,194,2013-02-27
50613,2013-0119115,41,2013-02-13
50614,2013-0206058,30,2013-02-27
50615,2012-1103106,102,2013-03-25
50616,2013-0206024,54,2013-02-28
50617,2013-0205201,1664,2013-02-11
50618,2012-1126060,29,2013-02-13
50619,2012-1002043,112,2013-03-07
50620,2011-0909204,72,2013-04-02
50621,2013-0206172,77,2013-02-28
50622,2012-1201083,25,2013-02-25
50623,2013-0206001,41,2013-02-27
50624,2012-1215050,68,2013-03-06
50625,2012-0710112,12,2013-02-26
50626,2010-1207084,37,2013-03-14
50627,2013-0206060,69,2013-02-26
50628,2012-1121063,27,2013-03-12
50629,2012-0823073,56,2013-03-06
50630,2012-0721034,32,2013-03-15
50631,2012-0531084,35,2013-03-14
50632,2013-0108103,102,2013-02-11
50633,2013-0206162,309,2013-02-14
50634,2013-0131181,12,2013-03-14
50635,2012-1115199,12,2013-03-14
50636,2012-1219125,91,2013-03-06
50637,2012-1216106,121,2013-02-19
50638,2013-0204025,980,2013-03-07
50639,2013-0206111,27,2013-02-14
50640,2013-0113123,126,2013-02-19
50641,2013-0110085,25,2013-02-26
50642,2012-0603129,91,2013-03-12
50643,2013-0111112,192,2013-02-14
50644,2012-0713129,20,2013-03-13
50645,2012-0906231,58,2013-03-07
50646,2012-1230100,25,2013-02-22
50647,2013-0105008,138,2013-02-11
50648,2013-0121175,138,2013-02-14
50649,2010-0522054,87,2013-03-15
50650,2013-0125077,25,2013-02-21
50651,2013-0206130,57,2013-02-13
50652,2012-0906129,28,2013-03-12
50653,2013-0131153,81,2013-02-27
50654,2012-0917013,102,2013-03-20
50655,2012-1117023,31,2013-03-07
50656,2012-0605103,121,2013-03-05
50657,2013-0102090,25,2013-03-11
50658,2013-0111202,1191,2013-02-27
50659,2013-0124087,407,2013-02-27
50660,2013-0202209,51,2013-02-19
50661,2012-0811028,90,2013-03-12
50662,2012-1121104,3,2013-03-06
50663,2012-0928142,3,2013-02-26
50664,2010-0923059,44,2013-03-22
50665,2013-0206103,57,2013-02-27
50666,2013-0131126,69,2013-02-28
50667,2012-0401113,76,2013-02-19
50668,2013-0115182,44,2013-02-26
50669,2012-1127108,127,2013-03-12
50670,2012-0802146,87,2013-03-20
50671,2012-0804063,4,2013-03-18
50672,2012-1110052,52,2013-03-05
50673,2011-0923230,23,2013-03-06
50674,2012-1231068,55,2013-03-08
50675,2012-1003158,68,2013-03-13
50676,2013-0107071,91,2013-03-11
50677,2013-0103149,83,2013-02-27
50678,2012-0628137,25,2013-03-13
50679,2012-1031115,38,2013-03-07
50680,2009-0018307,74,2013-03-05
50681,2012-0401112,76,2013-02-19
50682,2012-1115210,2,2013-02-14
50683,2013-0130103,107,2013-02-27
50684,2012-1229102,90,2013-02-14
50685,2012-1104075,15,2013-03-15
50686,2013-0206011,89,2013-02-20
50687,2013-0101081,1665,2013-02-27
50688,2012-1229103,90,2013-03-07
50689,2012-1116111,80,2013-03-07
50690,2013-0129117,25,2013-02-25
50691,2013-0108077,25,2013-02-11
50692,2013-0203117,71,2013-02-14
50693,2009-0026683,91,2013-02-19
50694,2011-0903076,2,2013-03-11
50695,2010-0909037,48,2013-03-12
50696,2012-1216096,83,2013-02-11
50697,2010-0906187,90,2013-03-01
50698,2012-1130054,35,2013-02-25
50699,2010-0718057,31,2013-03-27
50700,2011-1026233,39,2013-03-12
50701,2012-1221079,83,2013-02-11
50702,2013-0202132,32,2013-02-08
50703,2013-0206048,415,2013-02-08
50704,2013-0116209,73,2013-02-08
50705,2012-1217115,11,2013-03-07
50706,2013-0206165,71,2013-02-14
50707,2012-0918050,11,2013-03-12
50708,2011-0904196,31,2013-03-08
50709,2013-0206174,49,2013-03-20
50710,2013-0206151,41,2013-02-11
50711,2013-0206078,69,2013-02-13
50712,2013-0103090,83,2013-03-19
50713,2013-0206170,309,2013-02-08
50714,2011-1208104,80,2013-03-11
50715,2012-1228096,379,2013-02-21
50716,2012-1228081,25,2013-03-14
50717,2010-0910260,52,2013-02-21
50718,2013-0206083,69,2013-02-28
50719,2013-0206029,17,2013-02-11
50720,2013-0206105,90,2013-02-08
50721,2012-0415161,47,2013-03-14
50722,2013-0110077,25,2013-02-21
50723,2012-1210121,68,2013-02-14
50724,2013-0206050,41,2013-02-28
50725,2013-0203020,156,2013-02-08
50726,2012-0704158,27,2013-03-07
50727,2010-0804169,25,2013-03-12
50728,2011-1123183,44,2013-03-06
50729,2013-0206158,53,2013-02-21
50730,2012-0921070,28,2013-03-06
50731,2013-0131097,10,2013-02-13
50732,2012-1015059,72,2013-03-05
50733,2013-0205156,69,2013-02-26
50734,2012-0718041,159,2013-03-14
50735,2011-0817200,59,2013-03-08
50736,2012-0908182,34,2013-02-26
50737,2012-0903145,34,2013-03-06
50738,2012-0830148,11,2013-02-27
50739,2013-0206005,62,2013-02-14
50740,2012-1002096,102,2013-03-13
50741,2013-0202118,71,2013-02-13
50742,2012-1025252,68,2013-03-13
50743,2012-1212065,99,2013-03-22
50744,2012-0225144,1,2013-02-25
50745,2012-1219063,25,2013-03-07
50746,2012-0709096,140,2013-02-21
50747,2012-0919120,37,2013-02-21
50748,2012-1010139,83,2013-03-18
50749,2013-0201187,17,2013-02-22
50750,2013-0107170,103,2013-03-19
50751,2012-0701097,58,2013-03-18
50752,2012-1211200,159,2013-03-14
50753,2012-0905109,29,2013-03-11
50754,2011-1123034,372,2013-03-11
50755,2012-1015007,102,2013-03-20
50756,2012-0918176,6,2013-04-02
50757,2013-0119164,81,2013-02-26
50758,2012-0616102,123,2013-02-08
